Rank,Grade,Channel name,Video Uploads,Subscribers,Video views,Grade_num,Average_Views
2606,B+ ,AvrilLavigneVEVO,83,7262763,3448693882,1,41550528.69879518
2607,B+ ,TheBrianMaps,333,7824681,1824583967,1,5479231.132132133
2608,B+ ,Top 5s Finest,1033,2981658,885722386,1,857427.2855759923
2609,B+ ,Action Movies Digiplex,66,1223880,295322282,1,4474580.03030303
2610,B+ ,ToonToon Juegos,219,1793617,555488756,1,2536478.3378995433
2611,B+ ,MD Saddaf,634,684866,355460418,1,560663.1198738171
2612,B+ ,Rajshri Kids,628,1241321,478571271,1,762056.1640127389
2613,B+ ,BibisBeautyPalace,664,5333644,2074988692,1,3124982.9698795183
2614,B+ ,Primitive Survival Skills,41,755907,86410426,1,2107571.3658536584
2615,B+ ,jaipurthepinkcity,1915,2235636,311951036,1,162898.7133159269
2616,B+ ,BemLoko,124,571256,218917495,1,1765463.6693548388
2617,B+ ,Rhymes for Super Kids,677,1766117,353731946,1,522499.18168389954
2618,B+ ,AmyWinehouseVEVO,28,1484286,1122176667,1,40077738.10714286
2619,B+ ,JSL Global Media,6597,2532602,1253577226,1,190022.3171138396
2621,B+ ,MaitreGimsVEVO,85,4134570,2533614944,1,29807234.635294117
2622,B+ ,ТВ Деткам,801,1378470,1861790005,1,2324332.0911360797
2623,B+ ,瑪莎與熊 Masha and The Bear CH,175,771661,289541828,1,1654524.7314285715
2624,B+ ,Didi & Friends - Lagu Kanak Kanak,311,1247825,1060552992,1,3410138.2379421224
2625,B+ ,Dr. Sarita Basu,59,223588,21616196,1,366376.2033898305
2626,B+ ,News7 Tamil,86158,1440648,530150556,1,6153.236565379883
2627,B+ ,Sunday Production Official,589,675261,241022759,1,409206.72156196943
2628,B+ ,Simply Nailogical,376,6082405,1027706062,1,2733260.8031914895
2629,B+ ,Bajki dla dzieci,26,815968,242251466,1,9317364.076923076
2630,B+ ,XXXTentacion - Topic,39,113578,255295357,1,6546034.794871795
2631,B+ ,Philip DeFranco,2348,6293640,2441804884,1,1039950.9727427597
2633,B+ ,The Voice Global,196,2709282,625181556,1,3189701.8163265307
2634,B+ ,Show Fever综艺风向标,7886,394288,354075716,1,44899.27922901344
2635,B+ ,Brat,227,2304873,407608508,1,1795632.193832599
2636,B+ ,Nykk Deetronic,145,983707,891000939,1,6144834.062068965
2637,B+ ,GrupoTelemicroHD,5424,745770,290857749,1,53624.21626106195
2638,B+ ,Daniel Lopez,611,153257,162896539,1,266606.44680851063
2639,B+ ,Zen - Kun,368,1095018,406762051,1,1105331.660326087
2640,B+ ,DalasReview,764,8128044,1631818535,1,2135888.134816754
2641,B+ ,Mileninha Stepanienco,629,2847043,352301567,1,560097.8807631161
2642,B+ ,ChinoNachoVEVO,30,3419984,2761335456,1,92044515.2
2643,B+ ,video whatsapptube,240,1282009,445889862,1,1857874.425
2644,B+ ,fikrifadlu,82,303668,51807253,1,631795.768292683
2645,B+ ,Hajime,25,585054,272898969,1,10915958.76
2646,B+ ,Radhe Creation,58,1881497,287171421,1,4951231.3965517245
2647,B+ ,TODAY,9833,908518,748167197,1,76087.37892809926
2648,B+ ,TmarTn2,9112,3462611,1240578191,1,136147.73825724318
2649,B+ ,Resolve Carpet Cleaner,16,3395,32807135,1,2050445.9375
2650,B+ ,Kluna Tik,178,4096388,1675742843,1,9414285.63483146
2651,B+ ,Sa1mon,60,224490,17466817,1,291113.61666666664
2652,B+ ,4NonBlondesVEVO,4,597625,559884173,1,139971043.25
2653,B+ ,제이제이 튜브 [JJ Tube],401,631831,444058873,1,1107378.735660848
2654,B+ ,Lise LS_01,111,119272,172266742,1,1551952.6306306305
2655,B+ ,Klamille Warrior,8,91732,69207181,1,8650897.625
2656,B+ ,Frost Diamond,430,1706244,309258705,1,719206.2906976744
2657,B+ ,MasDivertidoTV,589,613540,289511654,1,491530.8217317487
2658,B+ ,Nanpa Basico Oficial,63,1043566,405639578,1,6438723.46031746
2659,B+ ,Jon Vlogs,517,3697293,350134603,1,677242.9458413926
2660,B+ ,LeoDanVEVO,18,90847,187402142,1,10411230.111111112
2661,B+ ,Laura Rômulo,429,69621,16000996,1,37298.35897435898
2662,B+ ,Show TV,7881,1843131,1584951345,1,201110.4358583936
2663,B+ ,MsMojo,1816,1818275,664835401,1,366098.7890969163
2665,B+ ,Hope For Paws - Official Rescue…,361,3147897,717338004,1,1987085.8836565097
2666,B+ ,Даник Кек,559,783524,260315353,1,465680.4168157424
2667,B+ ,BlackStarTV,202,3938269,950694569,1,4706408.757425742
2668,B+ ,Imagen Noticias,57270,1445044,1107593939,1,19339.862737908155
2669,B+ ,Teremok Baby,930,1283286,1210915528,1,1302059.7075268817
2670,B+ ,TIME MACHINE,300,1302843,504483414,1,1681611.38
2671,B+ ,Game công chúa,389,81689,29604235,1,76103.43187660669
2672,B+ ,Warner Music Japan,1939,1808895,1622755846,1,836903.4791129448
2673,B+ ,Freememeskids,28,465581,85280678,1,3045738.5
2674,B+ ,JackJackPlays,490,1059810,672921624,1,1373309.4367346938
2675,B+ ,Kontor.TV,1887,4853178,4578123044,1,2426138.3381028087
2676,B+ ,ดีต่อใจ…,99,63848,19255045,1,194495.40404040404
2677,B+ ,Dibujitos para niños,208,785365,207954560,1,999781.5384615385
2678,B+ ,MR.B,356,2742241,523546651,1,1470636.6601123596
2679,B+ ,Comedyplus With Neetuarya,35,328377,41319558,1,1180558.8
2680,B+ ,KN Cheno,59,236014,80345667,1,1361790.9661016949
2681,B+ ,Pabllo Vittar,52,4794644,792082916,1,15232363.76923077
2682,B+ ,DozeCamp,720,621459,279773481,1,388574.2791666667
2683,B+ ,brunokguimaraes,6,140009,66004790,1,11000798.333333334
2684,B+ ,Lizzy Sharer,84,1330737,175765889,1,2092451.0595238095
2685,B+ ,VinesFromDR,36,487779,76252348,1,2118120.777777778
2686,B+ ,madonna,278,2205333,911602658,1,3279146.2517985613
2688,B+ ,Vosso Canal,926,3112638,425680321,1,459697.97084233264
2689,B+ ,Weyyak. com,2266,572506,270741926,1,119480.10856134158
2690,B+ ,IMediaMovies - أى ميديا…,1544,397141,251853154,1,163117.32772020725
2691,B+ ,Узнавайка,915,966795,1045012657,1,1142090.3355191257
2692,B+ ,melo92i,111,538859,402796474,1,3628797.063063063
2693,B+ ,Barvina,273,2420738,374238915,1,1370838.5164835164
2694,B+ ,LanaDelReyVEVO,39,6065074,2371140610,1,60798477.179487176
2695,B+ ,OTV,37314,818809,295161533,1,7910.208849225492
2696,B+ ,The Inner Studio,679,2408491,673204380,1,991464.4771723122
2697,B+ ,قناة شعبيات / Sha3beyat…,4751,2019713,756026884,1,159130.05346242897
2698,B+ ,Annoying Orange Gaming,1791,1848078,1232414730,1,688115.4271356784
2699,B+ ,Loli Moreno Gomez,1906,26148,22949684,1,12040.75760755509
2700,B+ ,Pagla BaBa,27,519478,124226304,1,4600974.222222222
2701,B+ ,Lucas Rangel,395,6795466,824934195,1,2088441.0
2703,B+ ,Imagen Entretenimiento,30272,1351336,669808152,1,22126.326374207187
2704,B+ ,Fran para meninas,1284,4619154,1122878059,1,874515.6222741433
2705,B+ ,Swiggy India,207,14280,192772568,1,931268.4444444445
2706,B+ ,nigahiga,343,21236600,3866472711,1,11272515.192419825
2708,B+ ,Arab Idol,1016,3593188,2199617230,1,2164977.5885826773
2709,B+ ,Daz Games,981,2256639,467242974,1,476292.53211009176
2710,B+ ,Fran MG,1842,3721550,1448895028,1,786587.9630836048
2711,B+ ,10-Minutes Amazing Life,193,170335,63251474,1,327727.8445595855
2712,B+ ,SeseGel,1317,1708062,601556169,1,456762.46697038726
2715,B+ ,MLP Happy Today,156,70979,21367745,1,136972.72435897434
2716,B+ ,Minecraft Parodileri,541,573245,178757030,1,330419.64879852126
2717,B+ ,CD CHOICE Drama,1174,1216196,340651914,1,290163.47018739354
2718,B+ ,Troom Troom FR,314,1424137,393517021,1,1253238.9203821656
2719,B+ ,fazz160,603,607936,332957662,1,552168.5936981757
2720,B+ ,SevenAwesomeKids,2084,2591899,1320330267,1,633555.7903071017
2721,B+ ,Comedy No.1,831,713896,197029536,1,237099.32129963898
2722,B+ ,Malabar Gallery,111,66270,20768104,1,187100.03603603604
2723,B+ ,Forty Movie,370,145418,77757397,1,210155.12702702702
2724,B+ ,FrancodeVitaVEVO,117,1122835,1311308610,1,11207765.897435898
2725,B+ ,Wow Kidz Action,769,1158939,359293183,1,467221.3042912874
2726,B+ ,festivaldevinachile,7436,1629930,1044777258,1,140502.5898332437
2727,B+ ,Playlist,214,330878,178619929,1,834672.5654205608
2728,B+ ,Boomerang Polska,606,152848,83019426,1,136995.75247524751
2729,B+ ,Pablo Oficial,178,995155,340884111,1,1915079.275280899
2730,B+ ,Niloya,373,1725336,1286091749,1,3447967.1554959784
2731,B+ ,Kiralık Aşk,1369,1199160,1785335503,1,1304116.5105916727
2732,B+ ,Gold Coast Music,766,364629,125163380,1,163398.6684073107
2733,B+ ,Reto 4 Elementos,1179,757946,245083066,1,207873.67769296013
2734,B+ ,The Master stroke,350,260096,17138261,1,48966.46
2735,B+ ,DjMaRiiO,1941,4289062,1241250859,1,639490.3961875322
2737,B+ ,Lee Kwang Soo RUNNING MAN,332,11283,16169415,1,48703.05722891566
2738,B+ ,Games EduUu,755,4640761,1043800875,1,1382517.715231788
2739,B+ ,thevampirediaries,806,604544,185835823,1,230565.53722084366
2740,B+ ,Desimpedidos,1692,6530508,1266676391,1,748626.7086288416
2741,B+ ,We Are The Davises,841,2297233,863947524,1,1027285.9976218787
2743,B+ ,Fortnite Daily Moments,599,481056,133002844,1,222041.47579298832
2744,B+ ,VICE News,3328,3410335,854420068,1,256736.79927884616
2745,B+ ,MasterChef Thailand,484,985991,316827389,1,654602.0433884298
2746,B+ ,Ella Banana,307,561805,377697515,1,1230285.0651465799
2747,B+ ,Flavia Calina,1356,5718337,1843893788,1,1359803.6784660767
2748,B+ ,MisterSatanZ,32,120463,17357874,1,542433.5625
2749,B+ ,K-391,27,963209,148601406,1,5503755.777777778
2750,B+ ,PTC PUNJABI,6081,1482990,580659676,1,95487.53099819108
2752,B+ ,LaSalle,2775,2747999,1251947588,1,451152.283963964
2753,B+ ,ProstoTV,1769,1647344,1483377635,1,838540.2119841719
2754,B+ ,Rubic8,658,212304,172640324,1,262371.3130699088
2755,B+ ,StevenCrowder,756,2527487,522815132,1,691554.4074074074
2757,B+ ,PinkPanthersShow,124,831504,419601393,1,3383882.2016129033
2758,B+ ,SMG4,434,2421473,970734163,1,2236714.6612903224
2759,B+ ,СПС,809,2067452,807229875,1,997811.9592088999
2760,B+ ,Moriah Elizabeth,157,1042945,133913976,1,852955.2611464969
2761,B+ ,Berry Sorn,231,95109,20622828,1,89276.31168831169
2762,B+ ,Alee mtz ceja,104,422665,377845171,1,3633126.644230769
2763,B+ ,CAguileraVEVO,72,2619115,2100747662,1,29177050.861111112
2764,B+ ,Mundo da Vivi,248,3788713,532028404,1,2145275.8225806453
2766,B+ ,Polsat,915,228405,199967762,1,218544.00218579234
2767,B+ ,Kreyk,727,1533323,553785613,1,761740.870701513
2768,B+ ,RiChannel,887,696649,648403407,1,731007.2232243518
2769,B+ ,Telenovelas,9383,334603,383964260,1,40921.2682510924
2770,B+ ,EugenBro,681,2194042,612457297,1,899349.9221732746
2771,B+ ,TAM STORY,2077,1609446,887853271,1,427469.0760712566
2772,B+ ,A Praça É Nossa,1524,1375864,521645637,1,342287.16338582675
2773,B+ ,태경 TV,1607,1268676,1293103265,1,804669.1132545115
2774,B+ ,Sony YAY!,176,138910,43330939,1,246198.51704545456
2775,B+ ,VTC Now,2600,181981,20694946,1,7959.594615384615
2776,B+ ,Devotees Insanos Records,171,1551583,194057658,1,1134840.105263158
2777,B+ ,Cartoon Network LA,1139,3473378,750717334,1,659102.1369622475
2778,B+ ,리원세상RIWORLD,284,632278,230379119,1,811194.0809859155
2779,B+ ,KDI MNCTV,2717,312492,206106914,1,75858.26794258373
2780,B+ ,Film&Clips,5163,1245242,706348496,1,136809.70288591905
2781,B+ ,Les Anges - La chaîne officielle,1912,866322,651930612,1,340967.8933054393
2782,B+ ,All Def,3109,3711154,1195339448,1,384477.14634930843
2783,B+ ,GameSprout,2121,3198799,1157420399,1,545695.6148043376
2784,B+ ,UFC - Ultimate Fighting…,7198,4920648,1636013318,1,227287.20727979994
2786,B+ ,Gabriela Rocha,219,2285062,440865115,1,2013082.7168949773
2787,B+ ,Talk Shows Central,46101,2043430,584108770,1,12670.197392681286
2788,B+ ,2MadamesTV,1112,1016893,728101565,1,654767.5944244604
2789,B+ ,Я Плакал,241,328892,175737200,1,729200.0
2790,B+ ,Star Jalsha,9474,883658,556505516,1,58740.290901414395
2791,B+ ,BreakMan,188,2595565,381671209,1,2030166.005319149
2792,B+ ,Lentrius TV,532,1043237,492111885,1,925022.340225564
2794,B+ ,TheFuriousDestiny,373,66580,121070098,1,324584.7131367292
2795,B+ ,Genius Production,449,332705,83319584,1,185567.0022271715
2796,B+ ,Oyuncak Kraliyeti,344,1128207,758660731,1,2205409.101744186
2797,B+ ,Novelas Telefe,3071,414672,200203819,1,65191.73526538587
2798,B+ ,TopNotch,3283,1316176,1815444027,1,552983.2552543406
2799,B+ ,3bdO - عبدو,509,1163019,309475841,1,608007.5461689588
2800,B+ ,FCK THEM,480,1037533,469747260,1,978640.125
2801,B+ ,RuLingGame,1713,1388315,488586925,1,285222.95680093404
2802,B+ ,RDC Rajasthani HD,3220,952919,238349185,1,74021.48602484472
2803,B+ ,Lil Dicky,54,3687752,875902643,1,16220419.314814815
2804,B+ ,Bethel Music,842,1491745,701053782,1,832605.4418052257
2805,B+ ,杰威爾音樂 JVR Music,515,1409465,1916809335,1,3721959.873786408
2807,B+ ,Got Talent España,749,1670533,552850162,1,738117.7062750334
2808,B+ ,華研國際,1191,1326246,1531692758,1,1286056.0520570949
2810,B+ ,Comedy Central UK,2356,980627,618123207,1,262361.2932937182
2812,B+ ,Sandaroo Kids [DisneyCarToys],3029,6096606,6841746256,1,2258747.525916144
2813,B+ ,Kowiy,373,2132700,328927067,1,881842.0026809651
2814,B+ ,rusplaying,156,1898137,630891285,1,4044174.903846154
2815,B+ ,Bazzi,19,1119727,195288594,1,10278347.05263158
2817,B+ ,DosEquisMx,88,25588,114227522,1,1298040.0227272727
2818,B+ ,豪記唱片 HCM Music,2603,373099,701132737,1,269355.6423357664
2819,B+ ,Dek Jew Chill Out,3026,2385669,1889800947,1,624521.1325181758
2820,B+ ,matichon tv,23695,1184800,735240189,1,31029.33905887318
2821,B+ ,ProviSound,1362,1149224,782214764,1,574313.3362701909
2822,B+ ,Gabriela Almeida,495,2128433,643588447,1,1300178.6808080808
2823,B+ ,Supertone Digital,1746,1895826,410280891,1,234983.32817869415
2825,B+ ,Mis Pastelitos,293,5725806,626439291,1,2138018.0580204776
2826,B+ ,SamsuL OfficiaL,123,606999,79682716,1,647826.9593495935
2827,B+ ,Visitmex,407,34886,122297311,1,300484.7936117936
2828,B+ ,Coisa de Nerd,1792,8630366,2226884061,1,1242680.837611607
2829,B+ ,Ventaneando,12282,808851,706168952,1,57496.25077348966
2830,B+ ,RagnBoneManVEVO,53,1554603,784960469,1,14810574.886792453
2831,B+ ,Nickelodeon Italia,1115,584405,478881766,1,429490.3730941704
2832,B+ ,Akillheals,872,132745,283244686,1,324821.8876146789
2833,B+ ,NiceeTV - лучшие вайны,214,480972,130870127,1,611542.6495327103
2834,B+ ,windy31,2245,4020103,1243004812,1,553676.9763919822
2836,B+ ,Leandro Borges,67,933509,160417082,1,2394284.805970149
2837,B+ ,SuperbLyrics,509,1084644,387816147,1,761917.7740667977
2838,B+ ,Action Tadka India,1021,1093363,499854957,1,489573.90499510284
2839,B+ ,Canal Rodrigo Mota TV,61,1346084,298668942,1,4896212.163934426
2840,B+ ,Top Pakistani Dramas,4723,1140055,448774605,1,95018.97205166207
2841,B+ ,Shawn Woods,425,902212,246157102,1,579193.1811764706
2842,B+ ,Oops Buron,807,1099894,260203013,1,322432.4820322181
2844,B+ ,Niharika Movies,25306,927801,589415282,1,23291.5230380147
2845,B+ ,Brijnaari Sumi,1785,2896319,501256772,1,280816.118767507
2846,B+ ,Nickelodeon en Español,1586,993311,413737872,1,260868.77175283732
2847,B+ ,Miramax,1737,561393,373183309,1,214843.5860679332
2848,B+ ,Hottel Mazzafera,565,3157733,333822413,1,590836.1292035398
2849,B+ ,TellyMasala,9806,1688479,836314765,1,85286.02539261676
2850,B+ ,borkomcl,438,30803,25233958,1,57611.776255707766
2851,B+ ,奇宝萌兵 - ODDBODS,220,92158,25518263,1,115992.10454545454
2852,B+ ,jacksfilms,1048,4374183,1848488915,1,1763825.3005725192
2854,B+ ,Happy Bachpan,453,1434560,483736844,1,1067851.752759382
2855,B+ ,Galatta Tamil |…,13398,631145,199048417,1,14856.576877145842
2856,B+ ,PortugaPC,1261,5221177,621282327,1,492690.1879460745
2857,B+ ,Random Encounters,679,1892270,552027053,1,813000.0780559647
2858,B+ ,Lartiste Officiel,30,3235010,1047216105,1,34907203.5
2859,B+ ,CMA Music,119,384230,181489130,1,1525118.7394957982
2860,B+ ,taff,2063,959906,882755302,1,427898.8376151236
2861,B+ ,THAI TALE,222,875740,352399718,1,1587386.1171171172
2862,B+ ,АЛЕКСАНДРА…,120,1322374,98198564,1,818321.3666666667
2863,B+ ,cosfit1,164,48824,15091670,1,92022.37804878049
2864,B+ ,SimoneSimariaVEVO,22,3898417,1443125038,1,65596592.63636363
2865,B+ ,TharProductionPak,11865,1660291,728973384,1,61438.97041719343
2866,B+ ,AwesomenessTV,6008,6577972,2296550787,1,382248.7994340879
2867,B+ ,Studio Sangeeta,1636,1110501,336010778,1,205385.5611246944
2868,B+ ,DED,596,2022493,398698323,1,668956.9177852349
2869,B+ ,BabyKVEVO,19,834244,573934391,1,30207073.210526317
2870,B+ ,EduardoCostaVEVO,94,1188186,720227221,1,7661991.712765957
2871,B+ ,SK tv,2831,1382501,445750626,1,157453.41787354293
2872,B+ ,Rashed AlMajid - راشد…,806,983067,690866722,1,857154.7419354839
2873,B+ ,Orange Egypt,665,941778,570895687,1,858489.754887218
2874,B+ ,Combo Panda,231,457917,293364115,1,1269974.5238095238
2875,B+ ,SoSorry,661,1807103,614319808,1,929379.4372163389
2876,B+ ,KHƯƠNG DỪA CHANNEL,338,384124,163219991,1,482899.38165680476
2877,B+ ,MariAndFriends,1122,1167302,671927572,1,598865.9286987522
2878,B+ ,حول العالم 2,1094,3022843,503327290,1,460079.78976234
2879,B+ ,Red Bull,6507,7642861,1985654311,1,305156.6483786691
2880,B+ ,Голос країни,3186,1259348,1142337606,1,358549.15442561207
2881,B+ ,Giải Trí TV,537,162364,55689423,1,103704.69832402235
2882,B+ ,iPhim - Phim Bất Hủ,1062,174289,54920307,1,51714.036723163845
2883,B+ ,Guitarzsk,23,281498,79308208,1,3448182.9565217393
2885,B+ ,Phong Zhou,1528,1066867,275687071,1,180423.47578534033
2886,B+ ,Tips Top 007,36,461854,89146029,1,2476278.5833333335
2887,B+ ,CyndiLauperVEVO,40,985998,1092527767,1,27313194.175
2889,B+ ,Bollywood Movies,30,128949,28112087,1,937069.5666666667
2890,B+ ,toksound,284,576143,658088531,1,2317213.1373239434
2891,B+ ,Jesus Adrian Romero,78,2950056,1223393247,1,15684528.807692308
2892,B+ ,Shemaroo Bhakti,1798,1771351,453997269,1,252501.2619577308
2893,B+ ,Papa Jake,3456,5198225,1107406426,1,320430.10011574073
2894,B+ ,Dudu Moura,3139,3199030,868144210,1,276567.12647339917
2895,B+ ,Cuentos y Canciones Infantiles,197,1317913,467255971,1,2371857.720812183
2896,B+ ,Sara Roses,259,347167,237532680,1,917114.5945945946
2897,B+ ,Thanthi TV,69843,1071589,418132080,1,5986.74283750698
2898,B+ ,Petit Espiègle,468,523913,52949803,1,113140.6047008547
2899,B+ ,로미유 스토리[Romiyu Story],69,120125,27437812,1,397649.4492753623
2900,B+ ,Ciara,67,3220152,99124130,1,1479464.6268656717
2901,B+ ,The Rybka Twins,143,3531429,381882756,1,2670508.7832167833
2902,B+ ,MechanicZ,69,462853,81697942,1,1184028.1449275361
2903,B+ ,العاب سيمبا…,474,691078,421290338,1,888798.1814345991
2904,B+ ,ToyKids,707,1559949,440314641,1,622792.9858557284
2905,B+ ,NDTV,69450,2488785,1185616288,1,17071.508826493882
2906,B+ ,Boomerang UK,1249,936861,700117837,1,560542.7037630104
2907,B+ ,Televízia JOJ,20417,286258,543396771,1,26614.917519713963
2908,B+ ,Video Clip Giải trí,201,153330,77042201,1,383294.53233830846
2909,B+ ,BrunoBarrettoVEVO,29,310120,161459246,1,5567560.206896552
2910,B+ ,Deddy Corbuzier,194,1882776,204538656,1,1054322.969072165
2911,B+ ,Suvarna News | ಸುವರ್ಣ…,47317,787818,432842174,1,9147.70957583955
2912,B+ ,Star Media,4786,1394020,953061574,1,199135.30589218554
2913,B+ ,Gcaothu CHANNEL,1517,956274,270795642,1,178507.34475939354
2914,B+ ,ToysReviewToys,1855,2081967,2316867913,1,1248985.3978436657
2915,B+ ,The Action Lab,335,1547654,312149447,1,931789.3940298507
2916,B+ ,VTV24,10467,461572,218132097,1,20839.982516480366
2917,B+ ,Cartoon Network India,1424,398891,255973881,1,179756.9389044944
2918,B+ ,Starsky,407,388813,106195817,1,260923.38329238328
2919,B+ ,CaseyNeistat,961,10316468,2363070345,1,2458970.182101977
2920,B+ ,Wandi Brother,31,67777,7413067,1,239131.1935483871
2921,B+ ,Sofie Dossi,98,2574767,272369803,1,2779283.7040816327
2922,B+ ,DawsenTv - Bengali Stories & Rhymes,744,934292,408303091,1,548794.4771505377
2923,B+ ,Xem gì hôm nay TV,462,1688194,334481262,1,723985.4155844155
2924,B+ ,ZaiLetsPlay,3403,1406402,427727822,1,125691.39641492801
2926,B+ ,FARRUKOVEVO,59,6058500,2871118128,1,48663019.118644066
2927,B+ ,Taz Network,727,1966781,1077740952,1,1482449.727647868
2928,B+ ,DesiFeed Video,48139,1711007,772424547,1,16045.712353808762
2929,B+ ,Sỹ Kẹo,699,522431,112741497,1,161289.69527896994
2930,B+ ,HYKO HanyiKobayashi,4,59912,14924517,1,3731129.25
2931,B+ ,Gameplay Pvz2,1651,330808,171631308,1,103955.97092671109
2932,B+ ,ブライアンチャンネル,192,1585237,399828545,1,2082440.3385416667
2933,B+ ,XpertThief,1603,4549074,1094651891,1,682877.0374298191
2934,B+ ,MAJID HUSSAIN,49,212770,33330531,1,680214.918367347
2935,B+ ,America's Got Talent,1799,8322407,2056689077,1,1143240.176209005
2936,B+ ,Мультики студии…,1059,2039358,2043682056,1,1929822.5269121814
2937,B+ ,Janta Films Pvt.Ltd.,130,191477,92447650,1,711135.7692307692
2940,B+ ,Big Animation,306,899823,405697394,1,1325808.477124183
2941,B+ ,#Desenhos Kids BR,207,242635,84041146,1,405995.8743961353
2942,B+ ,Gran Hermano,835,43554,23519342,1,28166.876646706587
